Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4569411|HA|A/Nakhon_Phanom/P1846/2025|EPI_ISL_20087282|A_/_H3N2,0.010601,0.010753,0.000153
EPI4569451|HA|A/Bangkok/P1892/2025|EPI_ISL_20087287|A_/_H3N2,0.015901,0.016285,0.000384
EPI4569339|HA|A/Nakhon_Phanom/P1767/2025|EPI_ISL_20087273|A_/_H3N2,0.010601,0.010584,-0.000017
EPI4467231|HA|A/YAMAGATA/98/2025|EPI_ISL_20054881|A_/_H3N2,0.015901,0.016054,0.000153
EPI4467199|HA|A/GUNMA/397/2025|EPI_ISL_20054877|A_/_H3N2,0.017668,0.017804,0.000136
EPI4570392|HA|A/Laos/00819-3122/2025|EPI_ISL_20087471|A_/_H3N2,0.015901,0.015972,0.000071
EPI4245779|HA|A/Vietnam/FP425102/2025|EPI_ISL_19826074|A_/_H3N2,0.017668,0.017783,0.000115
EPI4156919|HA|A/Nakhon_Phanom/F659/2025|EPI_ISL_19794733|A_/_H3N2,0.010601,0.010762,0.000161
EPI4155435|HA|A/Busan/461/2025|EPI_ISL_19794442|A_/_H3N2,0.017668,0.017734,0.000066
EPI4156688|HA|A/Ulsan/334/2025|EPI_ISL_19794599|A_/_H3N2,0.017668,0.017759,0.000091
EPI4156520|HA|A/Jeju/419/2025|EPI_ISL_19794578|A_/_H3N2,0.015901,0.016012,0.000110
EPI4579624|HA|A/Nakhon_Phanom/P2091/2025|EPI_ISL_20090640|A_/_H3N2,0.012367,0.012317,-0.000050
EPI4470709|HA|A/Oman/CPHL_7252121/2025|EPI_ISL_20058106|A_/_H3N2,0.017668,0.017842,0.000174
EPI4470393|HA|A/Oman/CPHL_7251116/2025|EPI_ISL_20058064|A_/_H3N2,0.021201,0.021829,0.000627
EPI4582653|HA|A/Singapore/MAH0260/2025|EPI_ISL_20091123|A_/_H3N2,0.015901,0.015907,0.000006
EPI4667606|HA|A/Maldives/1301/2025|EPI_ISL_20159078|A_/_H3N2,0.015901,0.015974,0.000073
EPI4423073|HA|A/ABUDHABI/UAE/0004145/2025|EPI_ISL_19899658|A_/_H3N2,0.012367,0.012337,-0.000031
EPI4423026|HA|A/ABUDHABI/UAE/0003943/2025|EPI_ISL_19899652|A_/_H3N2,0.017668,0.017745,0.000077
EPI4422745|HA|A/ABUDHABI/UAE/0004811/2025|EPI_ISL_19899616|A_/_H3N2,0.021201,0.021321,0.000120
EPI4422563|HA|A/ABUDHABI/UAE/0004807/2025|EPI_ISL_19899593|A_/_H3N2,0.017668,0.017707,0.000039
EPI4422533|HA|A/ABUDHABI/UAE/0004161/2025|EPI_ISL_19899589|A_/_H3N2,0.015901,0.015959,0.000058
EPI4592181|HA|A/NIIGATA-C/25144/2025|EPI_ISL_20097267|A_/_H3N2,0.015901,0.015934,0.000033
EPI4594611|HA|A/ABUDHABI/UAE/0013784/2025|EPI_ISL_20098101|A_/_H3N2,0.015901,0.015943,0.000042
EPI4672093|HA|A/Nepal/S2163/2025|EPI_ISL_20164546|A_/_H3N2,0.022968,0.023338,0.000369
EPI4191363|HA|A/Bangkok/F1046/2025|EPI_ISL_19806054|A_/_H3N2,0.015901,0.015963,0.000062
EPI4434984|HA|A/ABUDHABI/UAE/0001511/2025|EPI_ISL_19904892|A_/_H3N2,0.014134,0.014160,0.000026
EPI4435269|HA|A/ABUDHABI/UAE/0003162/2025|EPI_ISL_19904945|A_/_H3N2,0.015901,0.015930,0.000029
EPI4435431|HA|A/ABUDHABI/UAE/0005127/2025|EPI_ISL_19904968|A_/_H3N2,0.022968,0.023368,0.000400
EPI4358173|HA|A/Laos/00819-3001/2025|EPI_ISL_19871777|A_/_H3N2,0.021622,0.022018,0.000396
EPI4358117|HA|A/Laos/00819-2987/2025|EPI_ISL_19871770|A_/_H3N2,0.021622,0.022047,0.000426
EPI4435979|HA|A/ABUDHABI/UAE/0021340/2025|EPI_ISL_19905112|A_/_H3N2,0.015901,0.015999,0.000098
EPI4436424|HA|A/ABUDHABI/UAE/0022701/2025|EPI_ISL_19905170|A_/_H3N2,0.017668,0.017791,0.000123
EPI4600644|HA|A/Vietnam/5012/2025|EPI_ISL_20103021|A_/_H3N2,0.021201,0.021311,0.000109
EPI4440167|HA|A/TOKYO/EIS11-849/2025|EPI_ISL_19907040|A_/_H3N2,0.017668,0.017783,0.000115
EPI4111474|HA|A/Nepal/S178/2025|EPI_ISL_19780855|A_/_H3N2,0.021201,0.021410,0.000208
EPI4212716|HA|A/Oman/CPHL_725676/2025|EPI_ISL_19814750|A_/_H3N2,0.015901,0.015957,0.000056
EPI4212620|HA|A/Oman/CPHL_725560/2025|EPI_ISL_19814738|A_/_H3N2,0.015901,0.015946,0.000045
EPI4387605|HA|A/Riyadh/329/2025|EPI_ISL_19881900|A_/_H3N2,0.028269,0.028877,0.000608
EPI4387597|HA|A/Riyadh/221/2025|EPI_ISL_19881896|A_/_H3N2,0.028269,0.029019,0.000751
EPI4114463|HA|A/Vietnam/PF424427/2025|EPI_ISL_19783198|A_/_H3N2,0.015901,0.015904,0.000003
EPI4390916|HA|A/Malaysia/IMR-RM1203/2025|EPI_ISL_19883062|A_/_H3N2,0.021201,0.021331,0.000130
EPI4547606|HA|A/Singapore/KK0398/2025|EPI_ISL_20079646|A_/_H3N2,0.017668,0.017766,0.000098
EPI4559445|HA|A/Lebanon/AU-9301/2025|EPI_ISL_20084471|A_/_H3N2,0.017986,0.018286,0.000300
EPI4722194|HA|A/Phra_Nakhon_Si_Ayutthaya/P3281/2025|EPI_ISL_20184477|A_/_H3N2,0.015901,0.015918,0.000017
EPI4649753|HA|A/England/3140745/2025|EPI_ISL_20152710|A_/_H3N2,0.014134,0.014142,0.000007
EPI4148141|HA|A/Galicia/GA-CHUAC-323/2025|EPI_ISL_19792114|A_/_H3N2,0.015901,0.015909,0.000008
EPI3957631|HA|A/Galicia/SCQ/123708/2025|EPI_ISL_19729391|A_/_H3N2,0.084806,0.095163,0.010358
EPI4053421|HA|A/Catalonia/NSVH171625451/2025|EPI_ISL_19762458|A_/_H3N2,0.015901,0.016015,0.000114
EPI3867210|HA|A/Switzerland/UN-SNRCI-HUG-46890800/2025|EPI_ISL_19698200|A_/_H3N2,0.017668,0.017849,0.000181
EPI4411050|HA|A/Netherlands/00520/2025|EPI_ISL_19895646|A_/_H3N2,0.015901,0.015996,0.000095
EPI4323571|HA|A/Galicia/GA-CHUAC-395/2025|EPI_ISL_19863520|A_/_H3N2,0.010601,0.010739,0.000139
EPI4169874|HA|A/Canarias/715/2025|EPI_ISL_19798318|A_/_H3N2,0.015901,0.015991,0.000090
EPI4324677|HA|A/Galicia/SCQ/164741/2025|EPI_ISL_19863712|A_/_H3N2,0.015901,0.015914,0.000013
EPI4667852|HA|A/Kyiv/1735/2025|EPI_ISL_20159109|A_/_H3N2,0.010601,0.010595,-0.000005
EPI4417107|HA|A/PaisVasco/96047909/2025|EPI_ISL_19897769|A_/_H3N2,0.019435,0.019571,0.000137
EPI4255709|HA|A/Badajoz/18682741/2025|EPI_ISL_19832057|A_/_H3N2,0.000000,0.000001,0.000001
EPI4488726|HA|A/Galicia/22716870/2025|EPI_ISL_20063874|A_/_H3N2,0.017668,0.017770,0.000102
EPI4427844|HA|A/Spain/VC-GRAL-002675/2025|EPI_ISL_19900569|A_/_H3N2,0.015901,0.015923,0.000022
EPI4267031|HA|A/Asturias/1217/2025|EPI_ISL_19837366|A_/_H3N2,0.010601,0.010613,0.000012
EPI3885934|HA|A/Ukraine/GIHSN-HCL025014452702/2025|EPI_ISL_19705870|A_/_H3N2,0.015901,0.016018,0.000116
EPI3885958|HA|A/Ukraine/GIHSN-HCL025014454802/2025|EPI_ISL_19705873|A_/_H3N2,0.010601,0.010726,0.000126
EPI4101046|HA|A/England/0780838/2025|EPI_ISL_19777674|A_/_H3N2,0.019435,0.019505,0.000070
EPI3827479|HA|A/Galicia/GA-CHUAC-192/2025|EPI_ISL_19680892|A_/_H3N2,0.015901,0.015958,0.000057
EPI4017249|HA|A/Murcia/364/2025|EPI_ISL_19747908|A_/_H3N2,0.015901,0.015938,0.000037
EPI4298547|HA|A/England/1400693/2025|EPI_ISL_19853084|A_/_H3N2,0.015901,0.015932,0.000031
EPI4560416|HA|A/Padeswood/4401/2025|EPI_ISL_20084767|A_/_H3N2,0.015901,0.016007,0.000106
EPI4309762|HA|A/Sweden/SE25-50811/2025|EPI_ISL_19857207|A_/_H3N2,0.015901,0.016015,0.000114
EPI4147226|HA|A/Catalonia/NSVH151063084/2025|EPI_ISL_19791509|A_/_H3N2,0.010601,0.010708,0.000108
EPI4569854|HA|A/Solomon_Islands/30/2025|EPI_ISL_20087352|A_/_H3N2,0.012367,0.012363,-0.000004
EPI4575178|HA|A/South_Australia/2510501305/2025|EPI_ISL_20089688|A_/_H3N2,0.019435,0.019557,0.000123
EPI4724371|HA|A/South_Australia/2525911555/2025|EPI_ISL_20188069|A_/_H3N2,0.019435,0.019738,0.000304
EPI4724347|HA|A/New_South_Wales/2525817216/2025|EPI_ISL_20188066|A_/_H3N2,0.015901,0.015984,0.000082
EPI4664988|HA|A/Tasmania/729/2025|EPI_ISL_20157940|A_/_H3N2,0.015901,0.015921,0.000020
EPI4411302|HA|A/Tasmania/175/2025|EPI_ISL_19895764|A_/_H3N2,0.015901,0.016018,0.000117
EPI4672004|HA|A/Darwin/1065/2025|EPI_ISL_20164520|A_/_H3N2,0.015901,0.015976,0.000075
EPI4514373|HA|A/Victoria/397/2025|EPI_ISL_20070574|A_/_H3N2,0.015901,0.015888,-0.000013
EPI4627386|HA|A/New_Caledonia/67/2025|EPI_ISL_20138725|A_/_H3N2,0.012367,0.012342,-0.000026
EPI4308974|HA|A/Sydney/75/2025|EPI_ISL_19856609|A_/_H3N2,0.017668,0.017813,0.000145
EPI4649713|HA|A/England/2820681/2025|EPI_ISL_20152705|A_/_H1N1,0.555752,1.681263,1.125511
EPI4649552|HA|A/Catalonia/NSAV198332619/2025|EPI_ISL_20152344|A_/_H1N1,0.557522,1.692728,1.135206
EPI4467988|HA|A/Galicia/44224586/2025|EPI_ISL_20055313|A_/_H1N1,0.561062,1.718476,1.157414
EPI4408183|HA|A/Madrid/HULP-200724254/2025|EPI_ISL_19893100|A_/_H1N1,0.555752,1.670294,1.114542
EPI4408167|HA|A/Madrid/HULP-200683958/2025|EPI_ISL_19893098|A_/_H1N1,0.564602,1.724621,1.160019
EPI3957602|HA|A/Galicia/SCQ/122721/2025|EPI_ISL_19729387|A_/_H1N1,0.557522,1.675195,1.117673
EPI3957551|HA|A/Galicia/SCQ/118726/2025|EPI_ISL_19729380|A_/_H1N1,0.559292,1.686372,1.127080
EPI4318575|HA|A/Galicia/GA-CHUAC-376/2025|EPI_ISL_19861830|A_/_H1N1,0.555752,1.671333,1.115580
EPI4161523|HA|A/Aragon/598/2025|EPI_ISL_19796571|A_/_H1N1,0.561062,1.700836,1.139774
EPI4322518|HA|A/Galicia/52502966/2025|EPI_ISL_19863007|A_/_H1N1,0.557522,1.695595,1.138073
EPI4414758|HA|A/Spain/VC-HADV-002442/2025|EPI_ISL_19897333|A_/_H1N1,0.561062,1.691182,1.130120
EPI4415749|HA|A/Spain/VC-GRAL-002617/2025|EPI_ISL_19897460|A_/_H1N1,0.557522,1.672651,1.115129
EPI4064473|HA|A/Avila/1833/2025|EPI_ISL_19767618|A_/_H1N1,0.561062,1.700870,1.139808
EPI4589108|HA|A/Alicante/VAHNSI-GIHSN-16_0431/2025|EPI_ISL_20095985|A_/_H1N1,0.559292,1.691053,1.131761
EPI4589578|HA|A/Valencia/VAHNSI-GIHSN-11_0539/2025|EPI_ISL_20096044|A_/_H1N1,0.553982,1.668946,1.114963
EPI4589474|HA|A/Valencia/VAHNSI-GIHSN-11_0289/2025|EPI_ISL_20096031|A_/_H1N1,0.561062,1.697400,1.136338
EPI4073754|HA|A/Galicia/SCQ/132102/2025|EPI_ISL_19770700|A_/_H1N1,0.557522,1.680341,1.122819
EPI4265256|HA|A/ComunidadValenciana/990/2025|EPI_ISL_19836366|A_/_H1N1,0.561062,1.703542,1.142480
EPI4192158|HA|A/Andalucia/PMC-00768/2025|EPI_ISL_19806287|A_/_H1N1,0.559292,1.688951,1.129659
EPI4503965|HA|A/Slovakia/uvzsr-40431/2025|EPI_ISL_20069003|A_/_H1N1,0.553982,1.657215,1.103232
EPI4113781|HA|A/Sweden/SE25-50565/2025|EPI_ISL_19782067|A_/_H1N1,0.559292,1.690759,1.131467
EPI4116076|HA|A/England/0880117/2025|EPI_ISL_19783846|A_/_H1N1,0.561062,1.694155,1.133093
EPI4116152|HA|A/England/0920404/2025|EPI_ISL_19783857|A_/_H1N1,0.555752,1.669549,1.113797
EPI4116576|HA|A/Cwmifor/4078/2025|EPI_ISL_19784917|A_/_H1N1,0.561062,1.701720,1.140658
EPI4401545|HA|A/Catalonia/NSBE251037350/2025|EPI_ISL_19889540|A_/_H1N1,0.553982,1.684378,1.130396
