Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI995630|HA|A/KANAGAWA/IC1623/2017|EPI_ISL_262988|A_/_H3N2,0.000000,0.000001,0.000001
EPI995638|HA|A/KANAGAWA/IC1624/2017|EPI_ISL_262989|A_/_H3N2,0.017668,0.017816,0.000148
EPI1161806|HA|A/Laos/2916/2017|EPI_ISL_295868|A_/_H3N2,0.021201,0.021583,0.000382
EPI1899303|HA|A/Thailand/B24411/2017|EPI_ISL_4064283|A_/_H3N2,0.021201,0.021524,0.000323
EPI1163464|HA|A/Saitama/248/2017|EPI_ISL_296094|A_/_H3N2,0.017668,0.017917,0.000249
EPI997213|HA|A/NIIGATA/186/2017|EPI_ISL_263364|A_/_H3N2,0.014134,0.014176,0.000041
EPI1165778|HA|A/Laos/3620/2017|EPI_ISL_296448|A_/_H3N2,0.012367,0.012474,0.000107
EPI1002850|HA|A/HOKKAIDO/16/2017|EPI_ISL_264332|A_/_H3N2,0.024735,0.025200,0.000465
EPI1002842|HA|A/NIIGATA/170/2017|EPI_ISL_264328|A_/_H3N2,0.017668,0.017840,0.000172
EPI1169063|HA|A/YOKOHAMA/179/2017|EPI_ISL_297229|A_/_H3N2,0.012367,0.012498,0.000131
EPI2116870|HA|A/Saudi_Arabia/VRG-44/2017|EPI_ISL_14223941|A_/_H3N2,0.014134,0.014339,0.000205
EPI1174647|HA|A/Maldives/1428/2017|EPI_ISL_298386|A_/_H3N2,0.012367,0.012495,0.000128
EPI1179434|HA|A/Naknon_Si_Thammarat/2361/2017|EPI_ISL_299644|A_/_H3N2,0.014134,0.014354,0.000220
EPI1179572|HA|A/Philippines/16/2017|EPI_ISL_299690|A_/_H3N2,0.012367,0.012492,0.000125
EPI1195189|HA|A/KANAGAWA/ZC1709/2017|EPI_ISL_302790|A_/_H3N2,0.012367,0.012606,0.000238
EPI1030552|HA|A/South_Korea/5744/2017|EPI_ISL_270892|A_/_H3N2,0.014134,0.014205,0.000071
EPI1205442|HA|A/Philippines/0745/2017|EPI_ISL_305005|A_/_H3N2,0.024735,0.025188,0.000453
EPI1217842|HA|A/GUNMA/140/2017|EPI_ISL_307396|A_/_H3N2,0.017668,0.017839,0.000171
EPI1224407|HA|A/KANAGAWA/AC1704/2017|EPI_ISL_308933|A_/_H3N2,0.030035,0.030785,0.000750
EPI1057808|HA|A/MIYAZAKI/89/2017|EPI_ISL_277432|A_/_H3N2,0.010601,0.010706,0.000106
EPI1065016|HA|A/KANAGAWA/ZC1617/2017|EPI_ISL_279062|A_/_H3N2,0.015901,0.016283,0.000382
EPI1077131|HA|A/KANAGAWA/IC1610/2017|EPI_ISL_281381|A_/_H3N2,0.028269,0.028914,0.000646
EPI1086408|HA|A/IWATE/65/2017|EPI_ISL_282947|A_/_H3N2,0.010601,0.010625,0.000024
EPI1087471|HA|A/Singapore/TT1336/2017|EPI_ISL_283100|A_/_H3N2,0.015901,0.016113,0.000212
EPI1133559|HA|A/Thailand/CU-B20712/2017|EPI_ISL_290131|A_/_H3N2,0.021201,0.021468,0.000266
EPI970848|HA|A/KANAGAWA/IC1633/2017|EPI_ISL_257923|A_/_H3N2,0.014134,0.014284,0.000150
EPI1142266|HA|A/Pakistan/197/2017|EPI_ISL_291705|A_/_H3N2,0.012367,0.012487,0.000120
EPI990888|HA|A/MIE/9/2017|EPI_ISL_262076|A_/_H3N2,0.021201,0.021504,0.000303
EPI1017017|HA|A/Khmelnitsky/136/2017|EPI_ISL_268363|A_/_H3N2,0.014134,0.014344,0.000209
EPI1029301|HA|A/England/19/2017|EPI_ISL_270527|A_/_H3N2,0.014134,0.014275,0.000141
EPI1030436|HA|A/England/70400233/2017|EPI_ISL_270794|A_/_H3N2,0.014134,0.014234,0.000100
EPI2183841|HA|A/Catalonia/NSVH100560904/2017|EPI_ISL_15082402|A_/_H3N2,0.030035,0.031015,0.000980
EPI2183709|HA|A/Catalonia/NSVH100554954/2017|EPI_ISL_15082395|A_/_H3N2,0.017668,0.017874,0.000206
EPI1568949|HA|A/Basel/USB001585.4/2017|EPI_ISL_382177|A_/_H3N2,0.017668,0.017877,0.000209
EPI1568983|HA|A/Basel/USB002431.4/2017|EPI_ISL_382211|A_/_H3N2,0.014134,0.014201,0.000067
EPI1569197|HA|A/Basel/USB002874.4/2017|EPI_ISL_382425|A_/_H3N2,0.014134,0.014259,0.000124
EPI1569218|HA|A/Basel/USB002916.4/2017|EPI_ISL_382446|A_/_H3N2,0.012367,0.012403,0.000035
EPI1139155|HA|A/England/74680316/2017|EPI_ISL_291010|A_/_H3N2,0.022968,0.023567,0.000599
EPI1144853|HA|A/England/75260815/2017|EPI_ISL_292290|A_/_H3N2,0.014134,0.014245,0.000111
EPI1152227|HA|A/England/75240051/2017|EPI_ISL_293651|A_/_H3N2,0.026502,0.027096,0.000594
EPI1611599|HA|A/Brisbane/138/2017|EPI_ISL_396211|A_/_H3N2,0.012367,0.012495,0.000128
EPI1612529|HA|A/Newcastle/113/2017|EPI_ISL_396327|A_/_H3N2,0.035336,0.036688,0.001353
EPI1612857|HA|A/Newcastle/179/2017|EPI_ISL_396369|A_/_H3N2,0.022968,0.023417,0.000449
EPI1615469|HA|A/Sydney/513/2017|EPI_ISL_396696|A_/_H3N2,0.017668,0.017909,0.000241
EPI1615781|HA|A/Sydney/562/2017|EPI_ISL_396735|A_/_H3N2,0.012367,0.012530,0.000162
EPI1616789|HA|A/Victoria/558/2017|EPI_ISL_396861|A_/_H3N2,0.014134,0.014256,0.000121
EPI1616877|HA|A/Victoria/603/2017|EPI_ISL_396872|A_/_H3N2,0.012367,0.012490,0.000122
EPI1617045|HA|A/Victoria/670/2017|EPI_ISL_396893|A_/_H3N2,0.021201,0.021670,0.000469
EPI1179429|HA|A/Sydney/1200/2017|EPI_ISL_299642|A_/_H3N2,0.010601,0.010743,0.000143
EPI1021933|HA|A/Darwin/1005/2017|EPI_ISL_269271|A_/_H3N2,0.021201,0.021564,0.000362
EPI1022472|HA|A/South_Auckland/16/2017|EPI_ISL_269453|A_/_H3N2,0.017668,0.017854,0.000187
EPI1207923|HA|A/Brisbane/185/2017|EPI_ISL_305343|A_/_H3N2,0.017668,0.018217,0.000549
EPI1044851|HA|A/Sydney/103/2017|EPI_ISL_274988|A_/_H3N2,0.017668,0.017896,0.000228
EPI1044845|HA|A/Newcastle/35/2017|EPI_ISL_274985|A_/_H3N2,0.010601,0.010651,0.000050
EPI1087569|HA|A/Brisbane/140/2017|EPI_ISL_283124|A_/_H3N2,0.017668,0.017984,0.000317
EPI1126128|HA|A/Sydney/1123/2017|EPI_ISL_288906|A_/_H3N2,0.010601,0.010650,0.000049
EPI1440492|HA|A/Newcastle/78/2017|EPI_ISL_355879|A_/_H3N2,0.031802,0.033327,0.001525
EPI1140339|HA|A/Victoria/746/2017|EPI_ISL_291277|A_/_H3N2,0.031802,0.032863,0.001061
EPI1319890|HA|A/Slovenia/2794/2017|EPI_ISL_331396|A_/_H1N1,0.555160,1.759704,1.204544
EPI1262191|HA|A/Halmstad/4/2017|EPI_ISL_316689|A_/_H1N1,0.556940,1.769059,1.212120
EPI1112356|HA|A/England/56/2017|EPI_ISL_286831|A_/_H1N1,0.558719,1.775191,1.216472
EPI1152187|HA|A/England/75180460/2017|EPI_ISL_293646|A_/_H1N1,0.555160,1.760040,1.204880
EPI1152235|HA|A/England/75240072/2017|EPI_ISL_293652|A_/_H1N1,0.555160,1.752189,1.197029
