Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI534966|HA|A/Ho_Chi_Minh/459.6/2010|EPI_ISL_163974|A_/_H3N2,0.070671,0.074865,0.004194
EPI534967|HA|A/Ho_Chi_Minh/518.6/2010|EPI_ISL_163975|A_/_H3N2,0.014134,0.014241,0.000107
EPI534969|HA|A/Ho_Chi_Minh/552.7/2010|EPI_ISL_163977|A_/_H3N2,0.014134,0.014212,0.000078
EPI534975|HA|A/Ho_Chi_Minh/612.7/2010|EPI_ISL_163983|A_/_H3N2,0.017668,0.017778,0.000110
EPI534973|HA|A/Ho_Chi_Minh/607.7/2010|EPI_ISL_163981|A_/_H3N2,0.019435,0.019772,0.000338
EPI534978|HA|A/Ho_Chi_Minh/632.8/2010|EPI_ISL_163986|A_/_H3N2,0.019435,0.019621,0.000187
EPI534979|HA|A/Ho_Chi_Minh/638.8/2010|EPI_ISL_163987|A_/_H3N2,0.019435,0.019534,0.000099
EPI534976|HA|A/Ho_Chi_Minh/626.8/2010|EPI_ISL_163984|A_/_H3N2,0.026502,0.026919,0.000417
EPI534982|HA|A/Ho_Chi_Minh/660.8/2010|EPI_ISL_163990|A_/_H3N2,0.047703,0.050110,0.002407
EPI534983|HA|A/Ho_Chi_Minh/718.8/2010|EPI_ISL_163991|A_/_H3N2,0.031802,0.032863,0.001061
EPI534986|HA|A/Ho_Chi_Minh/854.10/2010|EPI_ISL_163994|A_/_H3N2,0.030035,0.030649,0.000613
EPI534984|HA|A/Ho_Chi_Minh/721.8/2010|EPI_ISL_163992|A_/_H3N2,0.026502,0.026941,0.000439
EPI534985|HA|A/Ho_Chi_Minh/722.8/2010|EPI_ISL_163993|A_/_H3N2,0.044170,0.046183,0.002014
EPI439795|HA|A/Riyadh/01/2010|EPI_ISL_138843|A_/_H3N2,0.017668,0.017744,0.000076
EPI270353|HA|A/Taiwan/42/2010|EPI_ISL_76702|A_/_H3N2,0.024735,0.025012,0.000277
EPI457975|HA|A/Singapore/H2010.471C/2010|EPI_ISL_142982|A_/_H3N2,0.015901,0.015890,-0.000011
EPI309622|HA|A/Osaka/72/2010|EPI_ISL_87966|A_/_H3N2,0.026502,0.026747,0.000246
EPI301362|HA|A/England/4820166/2010|EPI_ISL_85727|A_/_H3N2,0.021201,0.021322,0.000120
EPI309725|HA|A/England/270/2010|EPI_ISL_88034|A_/_H3N2,0.014134,0.014137,0.000002
EPI316874|HA|A/Malmoe/5/2010|EPI_ISL_90053|A_/_H3N2,0.026502,0.026823,0.000322
EPI294342|HA|A/SOUTH_AUSTRALIA/414/2010|EPI_ISL_83868|A_/_H3N2,0.019435,0.019461,0.000027
EPI331336|HA|A/TOWNSVILLE/122/2010|EPI_ISL_94798|A_/_H3N2,0.000000,0.000001,0.000001
EPI331440|HA|A/VICTORIA/1034/2010|EPI_ISL_94833|A_/_H3N2,0.022968,0.023191,0.000223
EPI273891|HA|A/Dnipropetrovsk/445/2010|EPI_ISL_77716|A_/_H1N1,0.547069,1.280561,0.733492
EPI295631|HA|A/Switzerland/3628824/2010|EPI_ISL_84242|A_/_H1N1,0.545293,1.284764,0.739471
EPI369825|HA|A/England/193/2010|EPI_ISL_118458|A_/_H1N1,0.545293,1.284950,0.739657
EPI369829|HA|A/England/67/2010|EPI_ISL_118462|A_/_H1N1,0.547069,1.293160,0.746091
