Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2082985|HA|A/Myanmar/21M017/2021|EPI_ISL_13631686|A_/_H3N2,0.010601,0.010585,-0.000015
EPI1924397|HA|A/Singapore/INFKK0002/2021|EPI_ISL_5933270|A_/_H3N2,0.007067,0.007038,-0.000029
EPI1924389|HA|A/Thailand/4/2021|EPI_ISL_5933269|A_/_H3N2,0.012367,0.012417,0.000049
EPI1888048|HA|A/Philippines/1/2021|EPI_ISL_3836431|A_/_H3N2,0.033569,0.034451,0.000882
EPI2069098|HA|A/Saudi_Arabia/22-23/2021|EPI_ISL_13339914|A_/_H3N2,0.008834,0.008805,-0.000029
EPI2069106|HA|A/Saudi_Arabia/44642/2021|EPI_ISL_13339918|A_/_H3N2,0.008834,0.008813,-0.000021
EPI1843602|HA|A/AbuDhabi/01/2021|EPI_ISL_956319|A_/_H3N2,0.005300,0.005264,-0.000036
EPI1967925|HA|A/Pakistan/ICT14/2021|EPI_ISL_9346128|A_/_H3N2,0.010601,0.010620,0.000019
EPI1925481|HA|A/Qatar/24-VI-21-3752470/2021|EPI_ISL_6075484|A_/_H3N2,0.008834,0.008831,-0.000003
EPI2024254|HA|A/Qatar/10-VI-21-4396149/2021|EPI_ISL_12240190|A_/_H3N2,0.010601,0.010585,-0.000016
EPI1889181|HA|A/Philippines/6/2021|EPI_ISL_3950048|A_/_H3N2,0.051237,0.053927,0.002690
EPI1889178|HA|A/Philippines/8/2021|EPI_ISL_3950047|A_/_H3N2,0.033569,0.034367,0.000798
EPI2044679|HA|A/Nur-Sultan/343/2021|EPI_ISL_12869830|A_/_H3N2,0.015901,0.015993,0.000092
EPI2194981|HA|A/Maldives/758/2021|EPI_ISL_15394467|A_/_H3N2,0.010601,0.010560,-0.000041
EPI1947371|HA|A/Seeb/72126898/2021|EPI_ISL_7992165|A_/_H3N2,0.007067,0.007036,-0.000031
EPI1947373|HA|A/Zghorta.LBN/7493/2021|EPI_ISL_7992166|A_/_H3N2,0.015901,0.016004,0.000103
EPI2047029|HA|A/Kazakhstan/582/2021|EPI_ISL_12942452|A_/_H3N2,0.007067,0.007075,0.000008
EPI1937577|HA|A/Andalucia/9561/2021|EPI_ISL_6917670|A_/_H3N2,0.010601,0.010587,-0.000014
EPI1887976|HA|A/Stockholm/7/2021|EPI_ISL_3797777|A_/_H3N2,0.028269,0.028941,0.000672
EPI1924447|HA|A/Newcastle/1/2021|EPI_ISL_5933276|A_/_H3N2,0.049470,0.051988,0.002518
EPI1859990|HA|A/Darwin/1/2021|EPI_ISL_2233237|A_/_H3N2,0.017668,0.017880,0.000212
EPI1883377|HA|A/Timor-Leste/33/2021|EPI_ISL_3101063|A_/_H3N2,0.014363,0.014446,0.000083
EPI1962229|HA|A/Murcia/10211/2021|EPI_ISL_8896338|A_/_H1N1,0.551237,1.512013,0.960776
