Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI534966|HA|A/Ho_Chi_Minh/459.6/2010|EPI_ISL_163974|A_/_H3N2,0.074205,0.078706,0.004501
EPI534967|HA|A/Ho_Chi_Minh/518.6/2010|EPI_ISL_163975|A_/_H3N2,0.010601,0.010607,0.000006
EPI534969|HA|A/Ho_Chi_Minh/552.7/2010|EPI_ISL_163977|A_/_H3N2,0.017668,0.017782,0.000114
EPI534975|HA|A/Ho_Chi_Minh/612.7/2010|EPI_ISL_163983|A_/_H3N2,0.000000,0.000001,0.000001
EPI534973|HA|A/Ho_Chi_Minh/607.7/2010|EPI_ISL_163981|A_/_H3N2,0.019435,0.019757,0.000322
EPI534978|HA|A/Ho_Chi_Minh/632.8/2010|EPI_ISL_163986|A_/_H3N2,0.015901,0.015962,0.000061
EPI534979|HA|A/Ho_Chi_Minh/638.8/2010|EPI_ISL_163987|A_/_H3N2,0.012367,0.012358,-0.000009
EPI534976|HA|A/Ho_Chi_Minh/626.8/2010|EPI_ISL_163984|A_/_H3N2,0.015901,0.015978,0.000077
EPI534982|HA|A/Ho_Chi_Minh/660.8/2010|EPI_ISL_163990|A_/_H3N2,0.037102,0.038533,0.001430
EPI534983|HA|A/Ho_Chi_Minh/718.8/2010|EPI_ISL_163991|A_/_H3N2,0.031802,0.032810,0.001007
EPI534986|HA|A/Ho_Chi_Minh/854.10/2010|EPI_ISL_163994|A_/_H3N2,0.022968,0.023263,0.000294
EPI534984|HA|A/Ho_Chi_Minh/721.8/2010|EPI_ISL_163992|A_/_H3N2,0.015901,0.015959,0.000058
EPI534985|HA|A/Ho_Chi_Minh/722.8/2010|EPI_ISL_163993|A_/_H3N2,0.033569,0.034753,0.001184
EPI439795|HA|A/Riyadh/01/2010|EPI_ISL_138843|A_/_H3N2,0.031802,0.032394,0.000592
EPI270353|HA|A/Taiwan/42/2010|EPI_ISL_76702|A_/_H3N2,0.038869,0.039873,0.001003
EPI457975|HA|A/Singapore/H2010.471C/2010|EPI_ISL_142982|A_/_H3N2,0.030035,0.030442,0.000406
EPI309622|HA|A/Osaka/72/2010|EPI_ISL_87966|A_/_H3N2,0.040636,0.041605,0.000969
EPI301362|HA|A/England/4820166/2010|EPI_ISL_85727|A_/_H3N2,0.035336,0.036047,0.000712
EPI309725|HA|A/England/270/2010|EPI_ISL_88034|A_/_H3N2,0.028269,0.028675,0.000407
EPI316874|HA|A/Malmoe/5/2010|EPI_ISL_90053|A_/_H3N2,0.040636,0.041725,0.001089
EPI294342|HA|A/SOUTH_AUSTRALIA/414/2010|EPI_ISL_83868|A_/_H3N2,0.033569,0.034095,0.000526
EPI331336|HA|A/TOWNSVILLE/122/2010|EPI_ISL_94798|A_/_H3N2,0.017668,0.017778,0.000110
EPI331440|HA|A/VICTORIA/1034/2010|EPI_ISL_94833|A_/_H3N2,0.037102,0.038001,0.000898
EPI273891|HA|A/Dnipropetrovsk/445/2010|EPI_ISL_77716|A_/_H1N1,0.570397,1.390292,0.819895
EPI295631|HA|A/Switzerland/3628824/2010|EPI_ISL_84242|A_/_H1N1,0.568592,1.394727,0.826135
EPI369825|HA|A/England/193/2010|EPI_ISL_118458|A_/_H1N1,0.568592,1.394835,0.826243
EPI369829|HA|A/England/67/2010|EPI_ISL_118462|A_/_H1N1,0.568592,1.395246,0.826654
