Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI341586|HA|A/Oman/916/2011|EPI_ISL_98822|A_/_H3N2,0.024735,0.025003,0.000268
EPI346620|HA|A/Kazakhstan/2140/2011|EPI_ISL_99884|A_/_H3N2,0.008834,0.008798,-0.000036
EPI349021|HA|A/SAGA/193/2011|EPI_ISL_101482|A_/_H3N2,0.031802,0.032327,0.000524
EPI353231|HA|A/YOKOHAMA/156/2011|EPI_ISL_103607|A_/_H3N2,0.031802,0.032602,0.000800
EPI353233|HA|A/OSAKA/125/2011|EPI_ISL_103609|A_/_H3N2,0.033569,0.034258,0.000689
EPI842636|HA|A/Thailand/FLU_PMKD0388/2011|EPI_ISL_235290|A_/_H3N2,0.028269,0.028684,0.000415
EPI684763|HA|A/Thailand/CU-B5773/2011|EPI_ISL_205411|A_/_H3N2,0.022968,0.023417,0.000449
EPI684766|HA|A/Thailand/CU-B5898/2011|EPI_ISL_205412|A_/_H3N2,0.031802,0.032521,0.000719
EPI895371|HA|A/Jordan/A0123/2011|EPI_ISL_244576|A_/_H3N2,0.033569,0.034409,0.000840
EPI895378|HA|A/Jordan/B1370/2011|EPI_ISL_244583|A_/_H3N2,0.031802,0.032550,0.000748
EPI1061746|HA|A/Korea/KUMC-GR115/2011|EPI_ISL_278382|A_/_H3N2,0.035336,0.036505,0.001169
EPI1061747|HA|A/Korea/KUMC-GR116/2011|EPI_ISL_278383|A_/_H3N2,0.005300,0.005269,-0.000031
EPI1061749|HA|A/Korea/KUMC-GR124/2011|EPI_ISL_278385|A_/_H3N2,0.005300,0.005274,-0.000027
EPI1061751|HA|A/Korea/KUMC-GR157/2011|EPI_ISL_278387|A_/_H3N2,0.033569,0.034331,0.000762
EPI1061759|HA|A/Korea/KUMC-GR226/2011|EPI_ISL_278395|A_/_H3N2,0.031802,0.032642,0.000840
EPI380839|HA|A/Singapore/GP1561/2011|EPI_ISL_122937|A_/_H3N2,0.031802,0.032561,0.000759
EPI380951|HA|A/Singapore/KK398/2011|EPI_ISL_122993|A_/_H3N2,0.030035,0.030584,0.000549
EPI381075|HA|A/Singapore/TT713/2011|EPI_ISL_123055|A_/_H3N2,0.031802,0.032353,0.000551
EPI347580|HA|A/Karlstad/3/2011|EPI_ISL_100466|A_/_H3N2,0.028269,0.028727,0.000458
EPI484683|HA|A/Stockholm/26/2011|EPI_ISL_149718|A_/_H3N2,0.026502,0.027059,0.000558
EPI346341|HA|A/VICTORIA/304/2011|EPI_ISL_99766|A_/_H3N2,0.031802,0.032560,0.000758
EPI353906|HA|A/Victoria/361/2011|EPI_ISL_104004|A_/_H3N2,0.031802,0.032726,0.000924
EPI357681|HA|A/SOUTH_AUSTRALIA/299/2011|EPI_ISL_106865|A_/_H3N2,0.028269,0.028966,0.000697
EPI357687|HA|A/VICTORIA/892/2011|EPI_ISL_106867|A_/_H3N2,0.031802,0.032278,0.000476
EPI2120262|HA|A/Brisbane/256/2011|EPI_ISL_14284804|A_/_H3N2,0.028269,0.029190,0.000921
EPI346215|HA|A/ENG/114280400/2011|EPI_ISL_99723|A_/_H1N1,0.545936,1.458403,0.912467
EPI346387|HA|A/Stockholm/27/2011|EPI_ISL_99779|A_/_H1N1,0.547703,1.485673,0.937970
EPI346663|HA|A/Zaporizhzhya/5200/2011|EPI_ISL_99907|A_/_H1N1,0.542403,1.460945,0.918542
EPI347567|HA|A/Stockholm/36/2011|EPI_ISL_100461|A_/_H1N1,0.547703,1.466776,0.919073
EPI305529|HA|A/Orebro/1/2011|EPI_ISL_87076|A_/_H1N1,0.538869,1.443213,0.904344
EPI319615|HA|A/Ukraine/3/2011|EPI_ISL_90800|A_/_H1N1,0.542403,1.454715,0.912312
EPI334702|HA|A/Slovenia/861/2011|EPI_ISL_95550|A_/_H1N1,0.545936,1.475748,0.929811
