Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI995630|HA|A/KANAGAWA/IC1623/2017|EPI_ISL_262988|A_/_H3N2,0.005300,0.005284,-0.000016
EPI995638|HA|A/KANAGAWA/IC1624/2017|EPI_ISL_262989|A_/_H3N2,0.012367,0.012393,0.000026
EPI1161806|HA|A/Laos/2916/2017|EPI_ISL_295868|A_/_H3N2,0.015901,0.016086,0.000185
EPI1899303|HA|A/Thailand/B24411/2017|EPI_ISL_4064283|A_/_H3N2,0.015901,0.016043,0.000141
EPI1163464|HA|A/Saitama/248/2017|EPI_ISL_296094|A_/_H3N2,0.012367,0.012464,0.000096
EPI997213|HA|A/NIIGATA/186/2017|EPI_ISL_263364|A_/_H3N2,0.008834,0.008805,-0.000029
EPI1165778|HA|A/Laos/3620/2017|EPI_ISL_296448|A_/_H3N2,0.014134,0.014234,0.000100
EPI1002850|HA|A/HOKKAIDO/16/2017|EPI_ISL_264332|A_/_H3N2,0.019435,0.019678,0.000243
EPI1002842|HA|A/NIIGATA/170/2017|EPI_ISL_264328|A_/_H3N2,0.012367,0.012410,0.000043
EPI1169063|HA|A/YOKOHAMA/179/2017|EPI_ISL_297229|A_/_H3N2,0.014134,0.014261,0.000127
EPI2116870|HA|A/Saudi_Arabia/VRG-44/2017|EPI_ISL_14223941|A_/_H3N2,0.015901,0.016106,0.000205
EPI1174647|HA|A/Maldives/1428/2017|EPI_ISL_298386|A_/_H3N2,0.014134,0.014258,0.000123
EPI1179434|HA|A/Naknon_Si_Thammarat/2361/2017|EPI_ISL_299644|A_/_H3N2,0.015901,0.016123,0.000222
EPI1179572|HA|A/Philippines/16/2017|EPI_ISL_299690|A_/_H3N2,0.014134,0.014254,0.000120
EPI1195189|HA|A/KANAGAWA/ZC1709/2017|EPI_ISL_302790|A_/_H3N2,0.014134,0.014383,0.000248
EPI1030552|HA|A/South_Korea/5744/2017|EPI_ISL_270892|A_/_H3N2,0.008834,0.008823,-0.000011
EPI1205442|HA|A/Philippines/0745/2017|EPI_ISL_305005|A_/_H3N2,0.019435,0.019668,0.000233
EPI1217842|HA|A/GUNMA/140/2017|EPI_ISL_307396|A_/_H3N2,0.012367,0.012410,0.000042
EPI1224407|HA|A/KANAGAWA/AC1704/2017|EPI_ISL_308933|A_/_H3N2,0.024735,0.025195,0.000460
EPI1057808|HA|A/MIYAZAKI/89/2017|EPI_ISL_277432|A_/_H3N2,0.012367,0.012471,0.000104
EPI1065016|HA|A/KANAGAWA/ZC1617/2017|EPI_ISL_279062|A_/_H3N2,0.017668,0.018062,0.000395
EPI1077131|HA|A/KANAGAWA/IC1610/2017|EPI_ISL_281381|A_/_H3N2,0.022968,0.023346,0.000378
EPI1086408|HA|A/IWATE/65/2017|EPI_ISL_282947|A_/_H3N2,0.012367,0.012376,0.000009
EPI1087471|HA|A/Singapore/TT1336/2017|EPI_ISL_283100|A_/_H3N2,0.017668,0.017875,0.000208
EPI1133559|HA|A/Thailand/CU-B20712/2017|EPI_ISL_290131|A_/_H3N2,0.015901,0.016001,0.000100
EPI970848|HA|A/KANAGAWA/IC1633/2017|EPI_ISL_257923|A_/_H3N2,0.008834,0.008872,0.000038
EPI1142266|HA|A/Pakistan/197/2017|EPI_ISL_291705|A_/_H3N2,0.014134,0.014249,0.000115
EPI990888|HA|A/MIE/9/2017|EPI_ISL_262076|A_/_H3N2,0.015901,0.016028,0.000127
EPI1017017|HA|A/Khmelnitsky/136/2017|EPI_ISL_268363|A_/_H3N2,0.008834,0.008909,0.000075
EPI1029301|HA|A/England/19/2017|EPI_ISL_270527|A_/_H3N2,0.008834,0.008866,0.000032
EPI1030436|HA|A/England/70400233/2017|EPI_ISL_270794|A_/_H3N2,0.008834,0.008841,0.000007
EPI2183841|HA|A/Catalonia/NSVH100560904/2017|EPI_ISL_15082402|A_/_H3N2,0.031802,0.032787,0.000985
EPI2183709|HA|A/Catalonia/NSVH100554954/2017|EPI_ISL_15082395|A_/_H3N2,0.012367,0.012434,0.000066
EPI1568949|HA|A/Basel/USB001585.4/2017|EPI_ISL_382177|A_/_H3N2,0.012367,0.012436,0.000069
EPI1568983|HA|A/Basel/USB002431.4/2017|EPI_ISL_382211|A_/_H3N2,0.008834,0.008821,-0.000013
EPI1569197|HA|A/Basel/USB002874.4/2017|EPI_ISL_382425|A_/_H3N2,0.008834,0.008856,0.000022
EPI1569218|HA|A/Basel/USB002916.4/2017|EPI_ISL_382446|A_/_H3N2,0.007067,0.007043,-0.000024
EPI1139155|HA|A/England/74680316/2017|EPI_ISL_291010|A_/_H3N2,0.017668,0.018017,0.000349
EPI1144853|HA|A/England/75260815/2017|EPI_ISL_292290|A_/_H3N2,0.008834,0.008848,0.000014
EPI1152227|HA|A/England/75240051/2017|EPI_ISL_293651|A_/_H3N2,0.021201,0.021541,0.000340
EPI1611599|HA|A/Brisbane/138/2017|EPI_ISL_396211|A_/_H3N2,0.014134,0.014258,0.000124
EPI1612529|HA|A/Newcastle/113/2017|EPI_ISL_396327|A_/_H3N2,0.033569,0.034713,0.001144
EPI1612857|HA|A/Newcastle/179/2017|EPI_ISL_396369|A_/_H3N2,0.017668,0.017901,0.000233
EPI1615469|HA|A/Sydney/513/2017|EPI_ISL_396696|A_/_H3N2,0.012367,0.012458,0.000090
EPI1615781|HA|A/Sydney/562/2017|EPI_ISL_396735|A_/_H3N2,0.014134,0.014297,0.000163
EPI1616789|HA|A/Victoria/558/2017|EPI_ISL_396861|A_/_H3N2,0.008834,0.008854,0.000020
EPI1616877|HA|A/Victoria/603/2017|EPI_ISL_396872|A_/_H3N2,0.010601,0.010720,0.000120
EPI1617045|HA|A/Victoria/670/2017|EPI_ISL_396893|A_/_H3N2,0.015901,0.016151,0.000250
EPI1179429|HA|A/Sydney/1200/2017|EPI_ISL_299642|A_/_H3N2,0.012367,0.012514,0.000147
EPI1021933|HA|A/Darwin/1005/2017|EPI_ISL_269271|A_/_H3N2,0.015901,0.016072,0.000171
EPI1022472|HA|A/South_Auckland/16/2017|EPI_ISL_269453|A_/_H3N2,0.012367,0.012420,0.000053
EPI1207923|HA|A/Brisbane/185/2017|EPI_ISL_305343|A_/_H3N2,0.019435,0.020006,0.000571
EPI1044851|HA|A/Sydney/103/2017|EPI_ISL_274988|A_/_H3N2,0.019435,0.019655,0.000220
EPI1044845|HA|A/Newcastle/35/2017|EPI_ISL_274985|A_/_H3N2,0.012367,0.012406,0.000039
EPI1087569|HA|A/Brisbane/140/2017|EPI_ISL_283124|A_/_H3N2,0.019435,0.019752,0.000317
EPI1126128|HA|A/Sydney/1123/2017|EPI_ISL_288906|A_/_H3N2,0.012367,0.012406,0.000038
EPI1440492|HA|A/Newcastle/78/2017|EPI_ISL_355879|A_/_H3N2,0.030035,0.031348,0.001313
EPI1140339|HA|A/Victoria/746/2017|EPI_ISL_291277|A_/_H3N2,0.026502,0.027216,0.000714
EPI1319890|HA|A/Slovenia/2794/2017|EPI_ISL_331396|A_/_H1N1,0.551237,1.724965,1.173728
EPI1262191|HA|A/Halmstad/4/2017|EPI_ISL_316689|A_/_H1N1,0.554770,1.745698,1.190927
EPI1112356|HA|A/England/56/2017|EPI_ISL_286831|A_/_H1N1,0.554770,1.739936,1.185165
EPI1152187|HA|A/England/75180460/2017|EPI_ISL_293646|A_/_H1N1,0.551237,1.725240,1.174003
EPI1152235|HA|A/England/75240072/2017|EPI_ISL_293652|A_/_H1N1,0.551237,1.717571,1.166334
