Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI230829|HA|A/Thailand/CU-B110/2009|EPI_ISL_66165|A_/_H3N2,0.007067,0.007050,-0.000018
EPI232585|HA|A/Nong_Khai/560/2009|EPI_ISL_66603|A_/_H3N2,0.003534,0.003524,-0.000010
EPI232620|HA|A/Thailand/18/2009|EPI_ISL_66615|A_/_H3N2,0.010601,0.010624,0.000023
EPI193989|HA|A/Vietnam/N199/2009|EPI_ISL_34983|A_/_H3N2,0.012367,0.012418,0.000050
EPI241159|HA|A/Vietnam/312/2009|EPI_ISL_69329|A_/_H3N2,0.007067,0.007139,0.000072
EPI241162|HA|A/Vietnam/1769/2009|EPI_ISL_69330|A_/_H3N2,0.010601,0.010582,-0.000019
EPI241174|HA|A/Vietnam/0941/2009|EPI_ISL_69334|A_/_H3N2,0.019435,0.019615,0.000180
EPI269940|HA|A/Singapore/534/2009|EPI_ISL_76622|A_/_H3N2,0.010601,0.010632,0.000031
EPI211737|HA|A/MALAYSIA/542/2009|EPI_ISL_60921|A_/_H3N2,0.007067,0.007074,0.000007
EPI211739|HA|A/MALAYSIA/720/2009|EPI_ISL_60922|A_/_H3N2,0.015901,0.015993,0.000092
EPI186304|HA|A/Malaysia/0032/2009|EPI_ISL_32481|A_/_H3N2,0.017668,0.017792,0.000124
EPI245658|HA|A/Stockholm/15/2009|EPI_ISL_70796|A_/_H3N2,0.015901,0.016004,0.000103
EPI269927|HA|A/Perth/673/2009|EPI_ISL_76619|A_/_H3N2,0.008834,0.008869,0.000035
EPI210283|HA|A/BRISBANE/54/2009|EPI_ISL_60149|A_/_H3N2,0.017668,0.017746,0.000078
EPI173254|HA|A/Victoria/500/2009|EPI_ISL_28580|A_/_H3N2,0.021201,0.021471,0.000270
EPI1444916|HA|A/Port_Moresby/2/2009|EPI_ISL_356787|A_/_H3N2,0.007067,0.007109,0.000042
EPI2079831|HA|A/Victoria/210/2009|EPI_ISL_13531325|A_/_H3N2,0.010601,0.010680,0.000079
EPI228244|HA|A/PERTH/160/2009|EPI_ISL_65123|A_/_H3N2,0.021201,0.021428,0.000227
EPI229812|HA|A/Sweden/19/2009|EPI_ISL_65724|A_/_H1N1,0.545936,1.381101,0.835164
EPI336215|HA|A/England/1051/2009|EPI_ISL_96239|A_/_H1N1,0.547703,1.395193,0.847490
EPI336291|HA|A/England/94720002/2009|EPI_ISL_96315|A_/_H1N1,0.544170,1.383754,0.839585
EPI336354|HA|A/England/94360008/2009|EPI_ISL_96378|A_/_H1N1,0.544170,1.381534,0.837364
EPI336412|HA|A/England/94200009/2009|EPI_ISL_96436|A_/_H1N1,0.547703,1.400448,0.852745
