Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI994076|HA|A/Maldives/01/2017|EPI_ISL_262692|A_/_H1N1,0.010601,0.010678,0.000077
EPI1160053|HA|A/Amasya/576/2017|EPI_ISL_295534|A_/_H1N1,0.001767,0.001759,-0.000008
EPI1160074|HA|A/Amasya/622/2017|EPI_ISL_295542|A_/_H1N1,0.008834,0.008927,0.000094
EPI1160065|HA|A/Giresun/612/2017|EPI_ISL_295539|A_/_H1N1,0.008834,0.008958,0.000124
EPI1319384|HA|A/Malaysia/RP0351/2017|EPI_ISL_331302|A_/_H1N1,0.014134,0.014425,0.000291
EPI1175790|HA|A/Maldives/1499/2017|EPI_ISL_298530|A_/_H1N1,0.008834,0.008937,0.000103
EPI1179980|HA|A/Abu_Dhabi/031/2017|EPI_ISL_299792|A_/_H1N1,0.008834,0.008922,0.000088
EPI1188319|HA|A/Jordan/1975/2017|EPI_ISL_301339|A_/_H1N1,0.008834,0.008917,0.000083
EPI1640769|HA|A/Vietnam/BM7/2017|EPI_ISL_400700|A_/_H1N1,0.014134,0.014232,0.000098
EPI1024961|HA|A/Laos/0157/2017|EPI_ISL_269928|A_/_H1N1,0.014134,0.014286,0.000152
EPI1195616|HA|A/Taiwan/1407/2017|EPI_ISL_302868|A_/_H1N1,0.010601,0.010685,0.000084
EPI1039873|HA|A/Philippines/0287/2017|EPI_ISL_273799|A_/_H1N1,0.015901,0.016583,0.000682
EPI1044642|HA|A/Philippines/5/2017|EPI_ISL_274907|A_/_H1N1,0.008834,0.008944,0.000110
EPI2650507|HA|A/Saudi_Arabia/55/2017|EPI_ISL_18038001|A_/_H1N1,0.015901,0.016397,0.000496
EPI1244278|HA|A/Malaysia/RP2210/2017|EPI_ISL_312599|A_/_H1N1,0.015901,0.016229,0.000328
EPI1082188|HA|A/Oman/3205/2017|EPI_ISL_282192|A_/_H1N1,0.012367,0.012455,0.000088
EPI1093966|HA|A/Laos/1448/2017|EPI_ISL_284086|A_/_H1N1,0.014134,0.014299,0.000165
EPI1094014|HA|A/Laos/2197/2017|EPI_ISL_284092|A_/_H1N1,0.015901,0.016061,0.000160
EPI1276369|HA|A/Singapore/KK1410/2017|EPI_ISL_321680|A_/_H1N1,0.010601,0.010729,0.000128
EPI1282973|HA|A/Malaysia/RP2707/2017|EPI_ISL_322990|A_/_H1N1,0.010601,0.010707,0.000106
EPI1145405|HA|A/Singapore/KK1341/2017|EPI_ISL_292426|A_/_H1N1,0.014134,0.014383,0.000249
EPI1147215|HA|A/Vietnam/GHS969/2017|EPI_ISL_292684|A_/_H1N1,0.017668,0.017942,0.000274
EPI982567|HA|A/Qatar/10-VI-17-0000393/2017|EPI_ISL_260165|A_/_H1N1,0.008834,0.008847,0.000013
EPI1152187|HA|A/England/75180460/2017|EPI_ISL_293646|A_/_H1N1,0.010601,0.010669,0.000068
EPI1082687|HA|A/Victoria/570/2017|EPI_ISL_282308|A_/_H1N1,0.012367,0.012536,0.000168
EPI2044033|HA|A/Brisbane/194/2017|EPI_ISL_12850483|A_/_H1N1,0.010601,0.010764,0.000163
EPI1162964|HA|A/Iowa/49/2017|EPI_ISL_296019|A_/_H1N1,0.010601,0.010677,0.000076
EPI1017431|HA|A/California/54/2017|EPI_ISL_268415|A_/_H1N1,0.014134,0.014293,0.000159
EPI1118235|HA|A/California/121/2017|EPI_ISL_287697|A_/_H1N1,0.008834,0.009191,0.000357
EPI989314|HA|A/Iowa/18/2017|EPI_ISL_261833|A_/_H1N1,0.019435,0.019876,0.000442
