Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI342543|HA|A/Oman/1102/2011|EPI_ISL_99154|A_/_H1N1,0.014134,0.014283,0.000149
EPI346713|HA|A/Kazakhstan/2081/2011|EPI_ISL_99932|A_/_H1N1,0.017668,0.017969,0.000302
EPI348493|HA|A/SAITAMA/319/2011|EPI_ISL_101369|A_/_H1N1,0.012367,0.012514,0.000146
EPI349533|HA|A/Taiwan/1018/2011|EPI_ISL_101903|A_/_H1N1,0.021201,0.021962,0.000760
EPI349537|HA|A/Taiwan/552/2011|EPI_ISL_101907|A_/_H1N1,0.022968,0.023633,0.000665
EPI349536|HA|A/Taiwan/67/2011|EPI_ISL_101906|A_/_H1N1,0.000000,0.000001,0.000001
EPI349539|HA|A/Taiwan/1150/2011|EPI_ISL_101909|A_/_H1N1,0.015901,0.016169,0.000268
EPI355206|HA|A/Sapporo/163/2011|EPI_ISL_104868|A_/_H1N1,0.015901,0.016245,0.000344
EPI366346|HA|A/Vietnam/108/2011|EPI_ISL_115090|A_/_H1N1,0.015901,0.016122,0.000221
EPI612851|HA|A/Yamagata/203/2011|EPI_ISL_188961|A_/_H1N1,0.021201,0.021488,0.000287
EPI346387|HA|A/Stockholm/27/2011|EPI_ISL_99779|A_/_H1N1,0.014134,0.014325,0.000191
EPI358504|HA|A/ENG/114940161/2011|EPI_ISL_107428|A_/_H1N1,0.021201,0.021577,0.000375
EPI319615|HA|A/Ukraine/3/2011|EPI_ISL_90800|A_/_H1N1,0.010601,0.010700,0.000099
EPI334702|HA|A/Slovenia/861/2011|EPI_ISL_95550|A_/_H1N1,0.015901,0.016155,0.000254
EPI566454|HA|A/Perth/33/2011|EPI_ISL_172959|A_/_H1N1,0.021201,0.022088,0.000886
EPI349365|HA|A/Florida/36/2011|EPI_ISL_101593|A_/_H1N1,0.010601,0.010643,0.000042
EPI309803|HA|A/Arizona/01/2011|EPI_ISL_88059|A_/_H1N1,0.010601,0.010627,0.000026
EPI316342|HA|A/Delaware/06/2011|EPI_ISL_88073|A_/_H1N1,0.010601,0.010640,0.000039
EPI309946|HA|A/Maine/03/2011|EPI_ISL_88098|A_/_H1N1,0.024735,0.025220,0.000485
