Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2667042|HA|A/Surat_Thani/P3935/2022|EPI_ISL_16613583|A_/_H1N1,0.024735,0.025277,0.000542
EPI2093894|HA|A/Abu_Dhabi/4277354/2022|EPI_ISL_13894471|A_/_H1N1,0.003534,0.003526,-0.000007
EPI2461271|HA|A/Qatar/10-VI-22-2099096/2022|EPI_ISL_17204416|A_/_H1N1,0.008834,0.008864,0.000030
EPI2318975|HA|A/Bishkek/S-58SARI/2022|EPI_ISL_16714052|A_/_H1N1,0.007067,0.007046,-0.000021
EPI2541975|HA|A/Palestine/8T/2022|EPI_ISL_17608695|A_/_H1N1,0.010601,0.010611,0.000010
EPI2585769|HA|A/ABUDHABI/UAE/0003318/2022|EPI_ISL_17776869|A_/_H1N1,0.010601,0.010676,0.000076
EPI2363642|HA|A/Pakistan/353/2022|EPI_ISL_16830554|A_/_H1N1,0.010601,0.010625,0.000024
EPI2260226|HA|A/Catalonia/NSVH101974424/2022|EPI_ISL_16258264|A_/_H1N1,0.010601,0.010698,0.000097
EPI2214090|HA|A/England/223840510/2022|EPI_ISL_15740756|A_/_H1N1,0.007067,0.007087,0.000020
EPI2207119|HA|A/Deeside/1535/2022|EPI_ISL_15677016|A_/_H1N1,0.021201,0.021394,0.000193
EPI2240803|HA|A/Navarra/4050/2022|EPI_ISL_16074739|A_/_H1N1,0.229682,0.306950,0.077268
EPI2384217|HA|A/Canberra/538/2022|EPI_ISL_16864421|A_/_H1N1,0.007067,0.007089,0.000022
EPI2235637|HA|A/Sydney/1325/2022|EPI_ISL_16003421|A_/_H1N1,0.010601,0.010635,0.000034
EPI2249111|HA|A/Iowa/39/2022|EPI_ISL_16199375|A_/_H1N1,0.007067,0.007045,-0.000022
EPI2345064|HA|A/Maine/35/2022|EPI_ISL_16764045|A_/_H1N1,0.019435,0.019603,0.000169
EPI2347151|HA|A/Florida/116/2022|EPI_ISL_16764981|A_/_H1N1,0.007067,0.007073,0.000006
