Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI994076|HA|A/Maldives/01/2017|EPI_ISL_262692|A_/_H1N1,0.000000,0.000001,0.000001
EPI1160053|HA|A/Amasya/576/2017|EPI_ISL_295534|A_/_H1N1,0.012367,0.012473,0.000106
EPI1160074|HA|A/Amasya/622/2017|EPI_ISL_295542|A_/_H1N1,0.012367,0.012537,0.000169
EPI1160065|HA|A/Giresun/612/2017|EPI_ISL_295539|A_/_H1N1,0.014134,0.014332,0.000198
EPI1319384|HA|A/Malaysia/RP0351/2017|EPI_ISL_331302|A_/_H1N1,0.019435,0.019985,0.000551
EPI1175790|HA|A/Maldives/1499/2017|EPI_ISL_298530|A_/_H1N1,0.015901,0.016161,0.000260
EPI1179980|HA|A/Abu_Dhabi/031/2017|EPI_ISL_299792|A_/_H1N1,0.014134,0.014343,0.000209
EPI1188319|HA|A/Jordan/1975/2017|EPI_ISL_301339|A_/_H1N1,0.015901,0.016127,0.000226
EPI1640769|HA|A/Vietnam/BM7/2017|EPI_ISL_400700|A_/_H1N1,0.010601,0.010605,0.000004
EPI1024961|HA|A/Laos/0157/2017|EPI_ISL_269928|A_/_H1N1,0.010601,0.010644,0.000044
EPI1195616|HA|A/Taiwan/1407/2017|EPI_ISL_302868|A_/_H1N1,0.014134,0.014290,0.000155
EPI1039873|HA|A/Philippines/0287/2017|EPI_ISL_273799|A_/_H1N1,0.012367,0.012819,0.000451
EPI1044642|HA|A/Philippines/5/2017|EPI_ISL_274907|A_/_H1N1,0.012367,0.012559,0.000192
EPI2650507|HA|A/Saudi_Arabia/55/2017|EPI_ISL_18038001|A_/_H1N1,0.026502,0.027693,0.001191
EPI1244278|HA|A/Malaysia/RP2210/2017|EPI_ISL_312599|A_/_H1N1,0.012367,0.012539,0.000172
EPI1082188|HA|A/Oman/3205/2017|EPI_ISL_282192|A_/_H1N1,0.015901,0.016062,0.000161
EPI1093966|HA|A/Laos/1448/2017|EPI_ISL_284086|A_/_H1N1,0.010601,0.010654,0.000053
EPI1094014|HA|A/Laos/2197/2017|EPI_ISL_284092|A_/_H1N1,0.012367,0.012411,0.000043
EPI1276369|HA|A/Singapore/KK1410/2017|EPI_ISL_321680|A_/_H1N1,0.017668,0.017965,0.000298
EPI1282973|HA|A/Malaysia/RP2707/2017|EPI_ISL_322990|A_/_H1N1,0.014134,0.014319,0.000184
EPI1145405|HA|A/Singapore/KK1341/2017|EPI_ISL_292426|A_/_H1N1,0.021201,0.021674,0.000473
EPI1147215|HA|A/Vietnam/GHS969/2017|EPI_ISL_292684|A_/_H1N1,0.014134,0.014261,0.000127
EPI982567|HA|A/Qatar/10-VI-17-0000393/2017|EPI_ISL_260165|A_/_H1N1,0.012367,0.012422,0.000054
EPI1152187|HA|A/England/75180460/2017|EPI_ISL_293646|A_/_H1N1,0.017668,0.017862,0.000194
EPI1082687|HA|A/Victoria/570/2017|EPI_ISL_282308|A_/_H1N1,0.015901,0.016166,0.000265
EPI2044033|HA|A/Brisbane/194/2017|EPI_ISL_12850483|A_/_H1N1,0.017668,0.018023,0.000356
EPI1162964|HA|A/Iowa/49/2017|EPI_ISL_296019|A_/_H1N1,0.017668,0.017877,0.000209
EPI1017431|HA|A/California/54/2017|EPI_ISL_268415|A_/_H1N1,0.010601,0.010650,0.000049
EPI1118235|HA|A/California/121/2017|EPI_ISL_287697|A_/_H1N1,0.015901,0.016604,0.000703
EPI989314|HA|A/Iowa/18/2017|EPI_ISL_261833|A_/_H1N1,0.015901,0.016156,0.000255
