Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1885077|HA|A/Dubai/DH112/2020|EPI_ISL_3376994|A_/_H1N1,0.015901,0.016140,0.000239
EPI2248017|HA|A/Yamaguchi/19FS198/2020|EPI_ISL_16196752|A_/_H1N1,0.017668,0.018069,0.000401
EPI1746185|HA|A/AKITA/15/2020|EPI_ISL_470819|A_/_H1N1,0.015901,0.016423,0.000522
EPI2650460|HA|A/Saudi_Arabia/39/2020|EPI_ISL_18037990|A_/_H1N1,0.028269,0.030862,0.002594
EPI2650473|HA|A/Saudi_Arabia/40/2020|EPI_ISL_18037993|A_/_H1N1,0.031802,0.034404,0.002602
EPI1814766|HA|A/Beirut/AUB_1246_N/2020|EPI_ISL_671771|A_/_H1N1,0.000000,0.000001,0.000001
EPI1852579|HA|A/Nonthaburi/76/2020|EPI_ISL_1296433|A_/_H1N1,0.017668,0.018148,0.000481
EPI1852611|HA|A/Chiang_Rai/68/2020|EPI_ISL_1296437|A_/_H1N1,0.017668,0.018031,0.000363
EPI1727956|HA|A/Sweden/17/2020|EPI_ISL_426280|A_/_H1N1,0.030035,0.031152,0.001116
EPI1750234|HA|A/England/200420376/2020|EPI_ISL_480532|A_/_H1N1,0.012367,0.012579,0.000211
EPI1754899|HA|A/England/46/2020|EPI_ISL_487070|A_/_H1N1,0.010601,0.010693,0.000092
EPI1729001|HA|A/Arizona/11480/2020|EPI_ISL_427834|A_/_H1N1,0.024735,0.025480,0.000745
EPI1717509|HA|A/Arkansas/15/2020|EPI_ISL_416874|A_/_H1N1,0.015901,0.016256,0.000355
EPI1717697|HA|A/Mississippi/13/2020|EPI_ISL_416901|A_/_H1N1,0.014134,0.014591,0.000457
EPI1870400|HA|A/Michigan/28/2020|EPI_ISL_2521404|A_/_H1N1,0.019435,0.019893,0.000458
EPI1725366|HA|A/Maryland/17/2020|EPI_ISL_424687|A_/_H1N1,0.017668,0.018084,0.000416
